[294$9],[204$8],[343$2],[24$5],[395$9],[616$9],[159$9],[173$7],[417$9],[64$1],[321$9],[328$7],[174$9],[207$5],[541$3],[468$9],[400$9],[296$9],[665$9],[237$9],[75$4],[243$9],[586$3],[300$9],[480$9],[9$8],[172$2],[284$9],[63$9],[146$9],[382$9],[122$8],TRUE,[661$7],[180$9],[599$8],[185$9],[532$5],[99$9],[31$7],[368$9],[466$2],[521$4],[314$1],[244$8],[389$9],[515$9],[548$1],[21$2],[302$6],[542$9],[147$7],[307$9],[551$6],[184$9],[65$1],[279$1],[361$3],[85$7],[59$1],4,[657$1],[638$9],[317$6],[-1$2],[477$9],[133$9],[440$9],[188$9],[379$9],[362$3],[423$6],[439$2],natural,[434$9],[470$9],[87$2],[563$9],[20$4],[483$8],[600$9],M,[15$9],[61$7],[674$4],[639$7],[476$9],48,[538$9],[553$8],[11$1],[411$9],[465$8],[566$9],[13$8],[588$9],[-2$6],[26$2],[635$7],[460$6],[659$9],[222$3],[670$7],[450$9],[463$9]
[559$7],[560$8],[-1$2],[245$6],[647$8],[291$2],[71$1],[263$5],[137$2],[471$3],[56$8],[229$6],[590$9],[109$2],[312$8],[270$3],[566$5],[259$6],[142$6],[14$2],[64$4],[592$6],[529$9],[206$8],[539$2],[8$7],[407$8],[685$9],[511$9],[447$8],[53$5],[337$6],TRUE,[167$3],[571$9],[180$9],[461$7],[222$2],[246$6],[248$3],[127$1],[516$8],[123$2],[596$6],[505$1],[361$1],[172$1],[106$1],[97$2],[389$7],[485$6],[644$3],[181$9],[391$9],[462$9],[304$7],[191$8],[564$2],[682$3],[13$7],2,[33$3],[581$7],[678$7],[-2$6],[344$6],[116$6],[416$8],[324$8],[326$7],[377$2],[149$1],[1$1],natural,[490$2],[227$9],[17$3],[4$4],[648$8],[293$3],[380$4],M,[483$7],[228$2],[569$7],[89$7],[370$6],28,[422$9],[307$7],[599$8],[96$1],[341$2],[480$9],[420$8],[48$2],[69$9],[122$8],[613$1],[23$2],[78$9],[201$1],[650$9],[552$8],[600$6]
[534$1],[362$4],[22$1],[118$7],[670$8],[349$2],[266$8],[261$9],[317$6],[87$6],[472$3],[416$6],[219$5],[343$2],[190$8],[461$6],[436$6],[418$8],[20$4],[347$9],[67$9],[428$9],[471$6],[624$8],[141$8],[380$8],[169$2],[125$7],[108$2],[358$6],[520$7],[49$9],TRUE,[580$9],[359$3],[370$6],[183$3],[369$3],[636$9],[514$3],[629$8],[642$9],[137$6],[390$7],[228$1],[485$3],[374$5],[565$9],[120$8],[111$7],[271$6],[622$7],[593$3],[195$4],[163$8],[286$8],[284$6],[336$6],[302$6],[207$3],2,[341$4],[70$5],[-1$2],[578$8],[315$8],[264$8],[124$6],[85$4],[398$6],[144$3],[298$6],[406$8],natural,[314$2],[222$7],[403$3],[170$7],[644$2],[524$7],[-2$6],M,[599$2],[105$3],[106$4],[495$7],[200$7],27,[449$7],[136$8],[673$8],[84$6],[344$4],[438$8],[154$6],[242$5],[25$7],[672$7],[422$7],[238$7],[410$6],[280$8],[174$5],[259$7],[9$8]
[93$9],[246$9],[354$9],[77$9],[435$9],[48$9],[507$1],[236$7],[362$8],[152$2],[150$4],[358$9],[312$9],[47$9],[247$5],[450$5],[461$9],[624$9],[434$9],[144$1],[369$7],[629$7],[608$8],[357$7],[564$5],[334$5],[53$8],[462$9],[499$9],[484$9],[-1$2],[500$9],TRUE,[658$1],[497$9],[581$9],[237$9],[451$9],[51$9],[203$5],[126$9],[115$6],[356$9],[290$9],[575$9],[399$5],[454$9],[600$9],[50$7],[70$9],[370$5],[136$9],[153$9],[628$4],[441$3],[167$8],[533$9],[242$9],[180$9],[615$1],2,[352$9],[275$9],[346$9],[-2$6],[232$4],[474$7],[574$5],[330$9],[541$4],[168$9],[403$6],[516$8],natural,[528$5],[37$9],[206$9],[131$9],[553$9],[473$7],[208$1],F,[315$9],[613$5],[92$7],[446$9],[592$7],7,[319$5],[134$9],[416$9],[90$5],[112$9],[254$9],[646$5],[675$9],[146$9],[605$5],[241$9],[17$7],[283$9],[508$6],[179$7],[160$5],[248$9]
[110$7],[224$9],[188$9],[589$9],[422$9],[507$1],[63$8],[389$8],[139$8],[343$1],[384$1],[-1$2],[12$7],[539$1],[326$8],[469$2],[287$1],[562$9],[533$4],[51$9],[509$3],[86$9],[151$8],[627$7],[280$9],[511$9],[349$8],[65$1],[567$4],[360$9],[127$1],[569$8],TRUE,[216$8],[245$6],[350$9],[430$9],[633$3],[626$6],[461$9],[466$1],[428$2],[264$8],[675$8],[323$6],[598$3],[3$1],[671$8],[585$7],[685$8],[460$4],[244$8],[288$3],[157$7],[208$2],[341$4],[434$7],[220$6],[177$7],[556$8],2,[300$9],[318$9],[290$7],[13$8],[336$8],[233$6],[604$8],[234$8],[134$8],[-2$6],[628$1],[565$8],natural,[640$7],[183$4],[84$4],[211$1],[583$6],[458$2],[650$7],F,[178$8],[370$6],[629$7],[39$8],[609$7],20,[135$7],[463$7],[129$7],[557$9],[540$8],[612$6],[35$1],[137$4],[315$9],[251$6],[404$8],[147$3],[121$1],[374$2],[348$8],[271$6],[402$2]
[490$8],[370$2],[416$9],[201$2],[422$9],[516$5],[96$2],[389$5],[599$5],[89$9],[324$9],[569$2],[78$9],[407$8],[592$2],[17$2],[122$6],[263$2],[172$3],[461$9],[566$6],[206$9],[97$9],[644$3],[64$3],[53$3],[600$9],[361$2],[380$3],[149$8],[127$2],[471$7],TRUE,[647$9],[650$8],[181$9],[560$9],[8$8],[480$7],[14$1],[505$2],[483$9],[167$3],[106$5],[229$4],[447$9],[69$5],[613$2],[48$2],[326$8],[259$7],[590$9],[109$2],[222$2],[552$9],[596$7],[559$3],[180$9],[23$2],[539$2],3,[304$8],[142$8],[116$3],[678$9],[71$2],[648$9],[337$2],[13$3],[248$5],[682$2],[56$8],[462$9],natural,[377$2],[227$9],[-2$6],[270$2],[391$5],[33$2],[245$8],M,[511$7],[246$2],[341$2],[191$7],[291$2],28,[564$2],[571$8],[344$2],[312$8],[685$9],[307$8],[293$2],[485$7],[137$1],[-1$2],[529$9],[228$2],[4$4],[123$2],[420$9],[581$8],[1$2]
[551$1],[648$9],[391$8],[671$3],[304$9],[157$5],[422$9],[309$1],[33$1],[155$8],[386$5],[235$9],[512$5],[15$9],[407$9],[539$1],[331$2],[663$7],[345$9],[465$9],[19$9],[102$9],[679$1],[394$9],[535$9],[488$6],[432$9],[181$9],[485$8],[543$1],[97$6],[218$7],TRUE,[234$9],[163$8],[224$9],[57$1],[517$1],[104$1],[125$9],[390$1],[490$1],[412$1],[271$9],[503$4],[220$5],[46$9],[598$8],[108$1],[433$9],[626$6],[452$9],[597$6],[522$9],[320$1],[603$1],[40$9],[361$2],[344$1],[293$1],5,[408$9],[324$9],[668$3],[295$9],[601$9],[515$4],[322$9],[59$1],[651$9],[365$2],[1$1],[350$9],natural,[8$9],[568$9],[172$1],[439$1],[379$9],[184$9],[489$9],F,[-1$2],[505$1],[662$7],[183$6],[523$9],11,[174$9],[405$9],[667$2],[398$6],[682$2],[297$1],[456$7],[-2$6],[371$8],[49$6],[566$3],[676$2],[545$9],[542$9],[79$9],[269$6],[36$6]
[679$4],[203$5],[226$5],[629$8],[625$7],[509$5],[559$6],[589$8],[228$3],[157$5],[500$7],[456$5],[210$9],[416$9],[330$9],[281$5],[81$4],[376$8],[138$6],[84$4],[139$7],[593$5],[332$7],[225$5],[240$9],[136$8],[177$8],[517$7],[82$8],[458$6],[52$9],[322$8],TRUE,[95$5],[320$4],[413$4],[306$6],[412$5],[380$8],[38$5],[339$9],[537$7],[-2$6],[286$8],[186$8],[8$4],[224$9],[212$8],[1$3],[218$6],[508$8],[636$9],[2$7],[675$7],[387$9],[79$5],[167$5],[585$8],[141$5],[505$2],2,[344$3],[373$6],[303$7],[345$8],[598$4],[384$6],[33$4],[41$7],[117$6],[396$7],[-1$2],[289$5],natural,[6$6],[631$3],[233$5],[271$6],[192$3],[288$5],[111$6],M,[311$4],[352$6],[487$9],[556$8],[405$8],44,[570$2],[669$8],[401$4],[453$6],[67$9],[544$8],[182$4],[547$7],[229$8],[92$4],[591$9],[53$6],[375$6],[419$5],[451$7],[526$4],[485$4]
[335$9],[286$9],[591$9],[164$9],[187$9],[447$9],[171$5],[140$9],[98$9],[415$1],[664$9],[233$9],[573$9],[326$9],[276$9],[23$6],[483$9],[373$9],[380$9],[61$9],[681$1],[65$3],[202$9],[661$8],[3$1],[400$9],[567$8],[62$9],[520$8],[506$1],[509$9],[677$9],TRUE,[257$9],[376$9],[511$9],[272$1],[510$1],[158$9],[557$9],[318$9],[638$9],[514$6],[132$9],[585$9],[279$1],[494$9],[530$9],[310$9],[260$5],[219$9],[538$9],[444$9],[666$9],[128$4],[317$6],[289$9],[411$9],[372$1],[351$9],2,[480$9],[100$9],[196$5],[397$9],[457$9],[579$9],[226$9],[487$9],[382$9],[239$9],[229$9],[133$9],natural,[12$5],[348$9],[-1$2],[141$9],[84$9],[627$9],[636$9],M,[531$9],[492$1],[493$9],[578$9],[552$9],13,[114$6],[659$9],[190$9],[225$1],[537$5],[103$9],[577$1],[650$9],[303$9],[201$9],[540$9],[641$9],[124$9],[424$1],[305$9],[-2$6],[316$9]
[144$4],[534$4],[353$6],[572$6],[488$5],[32$5],[429$5],[42$6],[264$5],[261$5],[644$5],[-2$6],[166$3],[113$4],[592$5],[293$5],[351$6],[569$2],[137$5],[242$3],[272$2],[442$7],[153$5],[350$6],[497$6],[426$5],[425$6],[116$7],[276$6],[655$3],[149$4],[176$6],TRUE,[101$5],[495$5],[49$5],[511$5],[86$5],[175$4],[620$5],[43$3],[641$3],[632$5],[313$5],[325$6],[336$6],[202$6],[25$6],[108$5],[604$6],[0$5],[238$5],[622$6],[170$5],[55$4],[255$6],[260$4],[597$5],[45$5],[257$6],3,[549$5],[200$5],[70$6],[348$6],[611$6],[475$7],[605$5],[608$5],[256$5],[356$5],[-1$2],[246$5],natural,[142$5],[408$5],[660$5],[165$6],[678$5],[100$7],[584$6],M,[554$5],[77$5],[363$5],[197$6],[304$5],43,[448$6],[428$5],[156$6],[672$5],[295$8],[83$3],[346$6],[215$6],[579$5],[19$6],[340$5],[615$5],[364$6],[199$5],[269$4],[140$6],[404$7]
[161$6],[-1$2],[27$9],[228$6],[64$6],[616$9],[353$9],[633$7],[219$7],[230$9],[217$9],[521$5],[670$9],[166$5],[592$5],[299$5],[61$5],[457$9],[459$9],[155$7],[319$9],[5$9],[65$3],[451$7],[252$9],[590$9],[563$9],[360$9],[109$7],[411$7],[600$9],[627$9],TRUE,[636$9],[557$9],[98$9],[160$6],[503$9],[173$7],[152$6],[211$7],[576$7],[311$6],[430$9],[102$9],[278$7],[617$9],[609$9],[476$9],[260$9],[114$9],[662$6],[4$7],[682$5],[560$9],[222$5],[172$4],[22$5],[428$6],[178$9],2,[176$6],[357$6],[540$6],[566$9],[280$9],[630$7],[232$4],[78$9],[443$9],[203$6],[-2$6],[550$9],natural,[324$9],[91$9],[680$9],[288$6],[383$5],[130$9],[397$9],M,[378$9],[239$9],[28$9],[376$9],[86$7],39,[17$7],[99$7],[469$6],[0$6],[136$9],[83$7],[316$7],[495$6],[329$6],[304$9],[6$6],[20$6],[450$9],[389$9],[55$9],[189$9],[608$9]
[211$1],[54$7],[-2$6],[4$5],[684$9],[223$1],[680$9],[667$5],[391$9],[536$8],[365$1],[16$8],[334$1],[130$9],[327$6],[522$9],[3$1],[34$4],[472$2],[310$9],[-1$2],[235$9],[124$9],[449$5],[239$9],[17$6],[27$6],[335$7],[331$5],[614$5],[430$9],[89$9],TRUE,[278$4],[29$6],[433$9],[283$9],[50$6],[444$9],[280$9],[459$9],[234$9],[603$1],[634$4],[516$9],[298$1],[514$7],[319$7],[479$7],[649$9],[315$9],[193$9],[90$1],[682$2],[562$9],[316$1],[445$9],[402$1],[385$3],[506$1],3,[110$9],[221$7],[414$1],[609$6],[359$1],[189$9],[120$9],[171$1],[546$1],[392$9],[127$1],[403$1],natural,[318$9],[564$1],[658$1],[496$7],[607$9],[484$6],[432$9],M,[178$8],[299$1],[673$9],[452$9],[22$1],47,[421$8],[195$9],[612$5],[583$7],[198$9],[282$1],[47$9],[441$1],[254$9],[676$1],[510$1],[418$8],[337$6],[46$9],[623$1],[253$1],[39$9]
[449$6],[603$4],[352$8],[254$8],[649$7],[669$8],[31$5],[363$7],[467$4],[143$7],[43$6],[29$7],[534$4],[301$8],[281$4],[676$7],[119$3],[219$6],[5$7],[45$3],[586$4],[196$6],[399$3],[181$6],[111$7],[673$8],[564$2],[317$8],[116$4],[418$8],[262$8],[53$7],TRUE,[335$8],[656$4],[202$7],[405$9],[329$3],[595$8],[490$6],[500$8],[55$7],[152$3],[26$4],[83$4],[571$7],[369$4],[398$6],[253$7],[637$3],[661$8],[324$7],[541$4],[18$8],[512$9],[587$4],[513$7],[432$8],[431$7],[-1$2],2,[46$8],[311$3],[529$8],[340$8],[66$4],[258$8],[519$7],[342$8],[657$3],[57$3],[355$6],[484$7],natural,[226$8],[446$6],[141$8],[642$8],[677$8],[442$8],[310$8],M,[551$3],[185$8],[126$9],[168$8],[474$3],17,[7$8],[645$8],[218$8],[24$4],[161$6],[305$8],[608$7],[27$4],[-2$6],[194$5],[4$8],[515$9],[652$7],[209$4],[257$9],[393$6],[366$8]
[4$2],[27$6],[534$2],[257$6],[515$7],[5$7],[677$7],[119$2],[219$5],[603$2],[551$2],[281$2],[161$7],[342$8],[363$7],[513$7],[202$8],[564$2],[218$3],[18$7],[642$5],[519$7],[194$3],[329$3],[637$2],[541$2],[500$7],[446$7],[317$2],[676$6],[143$7],[474$2],TRUE,[571$8],[340$8],[449$2],[673$7],[31$7],[181$7],[661$8],[53$2],[608$9],[352$7],[152$2],[253$5],[442$2],[355$2],[586$2],[301$7],[645$2],[656$2],[111$8],[490$6],[418$8],[196$2],[669$8],[393$2],[45$5],[311$5],[55$3],2,[66$3],[431$2],[254$7],[141$7],[262$8],[587$2],[484$6],[46$8],[29$2],[512$7],[398$2],[24$2],natural,[305$8],[369$8],[209$8],[116$5],[649$6],[57$3],[258$7],M,[185$7],[83$3],[168$6],[657$4],[595$8],17,[405$7],[529$7],[-2$6],[467$2],[335$7],[226$7],[43$2],[26$2],[324$8],[310$8],[126$8],[432$8],[652$6],[7$6],[366$8],[399$8],[-1$2]
[341$6],[639$6],[9$9],[633$2],[425$9],[72$9],[173$4],[532$1],[32$8],[31$1],[137$2],[438$7],[135$2],[111$9],[524$9],[94$1],[2$9],[252$9],[569$1],[375$5],[555$1],[445$9],[333$2],[250$9],[336$9],[13$9],[296$9],[595$9],[194$1],[420$9],[292$5],[342$9],TRUE,[588$8],[78$7],[325$8],[547$1],[176$9],[440$7],[68$9],[18$9],[327$5],[459$9],[518$9],[20$5],[52$7],[478$1],[-1$2],[617$8],[299$1],[594$7],[4$8],[525$1],[302$8],[91$8],[43$1],[602$8],[419$9],[561$9],[129$3],5,[-2$6],[479$5],[337$7],[35$1],[621$7],[560$8],[207$1],[106$6],[630$7],[395$9],[195$1],[256$4],natural,[463$1],[521$1],[107$7],[596$6],[287$2],[6$1],[188$9],F,[622$8],[73$1],[25$3],[529$9],[139$8],12,[612$3],[339$9],[674$1],[156$9],[222$1],[631$1],[377$6],[437$9],[41$9],[85$1],[45$1],[38$1],[189$7],[280$9],[259$2],[258$9],[210$9]
[348$6],[321$9],[452$9],[327$3],[584$9],[245$9],[108$2],[44$9],[388$2],[567$8],[593$2],[13$8],[419$9],[121$2],[583$4],[435$8],[536$9],[338$9],[183$3],[-1$2],[429$7],[407$9],[515$8],[127$3],[196$3],[194$2],[111$7],[156$9],[218$8],[431$6],[100$9],[472$3],TRUE,[520$7],[179$2],[110$9],[666$8],[531$7],[51$9],[229$6],[231$8],[526$2],[621$5],[433$9],[675$8],[559$2],[-2$6],[283$9],[87$2],[181$9],[286$8],[337$7],[538$7],[107$7],[1$3],[59$6],[506$2],[672$7],[581$9],[613$2],2,[624$8],[168$6],[448$8],[199$6],[314$2],[508$5],[262$2],[171$1],[263$6],[198$2],[94$7],[510$4],natural,[21$2],[244$8],[444$8],[241$8],[212$7],[473$8],[681$2],F,[128$5],[300$9],[455$1],[81$1],[49$9],35,[594$2],[483$8],[84$5],[57$2],[270$2],[660$8],[193$9],[40$9],[67$9],[158$8],[413$2],[492$3],[502$8],[496$7],[646$6],[403$2],[466$1]
[431$2],[202$9],[547$3],[53$2],[76$9],[130$6],[171$3],[439$4],[382$8],[308$8],[-1$2],[161$2],[61$2],[193$3],[327$3],[653$8],[631$4],[571$9],[133$8],[414$6],[204$5],[43$4],[326$8],[558$8],[440$8],[91$8],[-2$6],[378$9],[665$6],[487$9],[328$8],[604$9],TRUE,[590$7],[277$4],[122$9],[645$9],[462$9],[205$5],[525$6],[419$9],[231$9],[634$4],[504$8],[354$8],[262$6],[463$6],[265$7],[323$7],[583$7],[404$6],[562$8],[51$9],[119$2],[313$7],[476$9],[548$3],[220$8],[371$9],[75$1],2,[139$9],[310$9],[499$6],[79$9],[316$7],[88$9],[632$9],[175$7],[574$7],[519$9],[646$9],[682$7],natural,[415$2],[456$8],[322$9],[596$6],[203$2],[381$9],[244$9],M,[492$2],[221$5],[587$2],[241$7],[236$7],21,[27$5],[575$8],[408$9],[305$9],[482$9],[5$9],[47$9],[74$2],[360$8],[272$2],[352$9],[10$9],[24$1],[260$5],[270$1],[421$9],[681$2]
[618$2],[112$5],[372$8],[256$3],[573$3],[511$6],[181$7],[160$2],[138$6],[513$8],[216$3],[621$4],[199$8],[100$6],[296$7],[481$8],[586$5],[157$6],[278$3],[638$5],[307$5],[290$9],[666$8],[197$2],[468$5],[285$2],[6$7],[121$3],[528$4],[239$7],[-1$2],[116$9],TRUE,[435$5],[346$8],[361$3],[117$6],[292$7],[526$3],[287$8],[201$3],[483$8],[251$2],[394$8],[17$4],[227$8],[99$4],[387$8],[536$8],[52$7],[194$2],[-2$6],[213$8],[675$6],[187$9],[517$2],[132$2],[623$2],[274$2],[521$1],2,[641$3],[375$9],[538$9],[518$8],[294$8],[258$8],[676$4],[633$3],[501$1],[334$3],[491$2],[42$3],natural,[413$3],[582$7],[45$4],[240$3],[648$8],[364$2],[649$2],M,[384$4],[95$4],[325$5],[396$3],[288$3],24,[140$7],[279$1],[68$8],[502$6],[470$8],[620$7],[41$6],[224$9],[21$3],[537$7],[247$1],[4$7],[351$9],[268$6],[32$3],[475$6],[254$8]
[251$8],[288$9],[372$3],[256$8],[216$8],[197$4],[618$9],[537$8],[396$9],[68$9],[201$6],[-1$2],[361$5],[279$1],[413$2],[325$7],[292$8],[42$8],[483$9],[502$9],[364$1],[334$4],[194$4],[132$9],[239$9],[582$8],[638$8],[285$5],[4$8],[32$9],[157$8],[621$6],TRUE,[199$9],[648$9],[274$2],[641$7],[649$8],[387$8],[528$9],[240$9],[513$8],[501$8],[41$7],[384$7],[17$6],[45$9],[521$8],[6$9],[52$8],[117$9],[346$9],[468$6],[268$8],[623$3],[290$9],[666$7],[224$5],[21$3],[586$7],2,[538$8],[307$5],[116$6],[247$1],[573$9],[491$3],[287$3],[100$9],[227$8],[475$8],[278$8],[213$9],natural,[99$8],[633$6],[254$9],[296$9],[518$9],[394$9],[138$9],F,[160$9],[187$8],[181$7],[140$9],[517$8],24,[435$8],[258$9],[121$4],[676$3],[620$7],[481$8],[675$9],[-2$6],[95$7],[526$8],[470$9],[536$8],[511$8],[112$9],[294$5],[351$9],[375$8]
[651$5],[-2$6],[391$2],[125$9],[102$9],[439$6],[398$5],[543$3],[503$5],[309$6],[432$9],[465$7],[512$5],[304$7],[297$4],[46$8],[566$8],[104$7],[671$7],[36$7],[234$9],[218$8],[535$7],[33$4],[157$8],[568$7],[220$3],[-1$2],[15$9],[271$8],[235$8],[40$4],TRUE,[603$3],[57$4],[163$7],[522$7],[407$9],[433$7],[324$9],[490$5],[485$5],[174$7],[293$3],[386$9],[505$4],[408$9],[8$9],[344$7],[682$9],[79$9],[183$5],[320$6],[224$9],[422$9],[371$9],[452$9],[626$9],[181$8],[390$7],2,[322$9],[49$8],[545$9],[405$9],[668$7],[108$4],[97$9],[662$4],[539$5],[19$8],[542$8],[456$4],natural,[155$6],[331$3],[598$4],[361$4],[676$7],[667$5],[648$9],M,[184$9],[551$4],[394$8],[489$7],[345$8],11,[597$9],[295$9],[601$9],[59$6],[515$7],[412$5],[1$3],[172$3],[517$5],[269$9],[679$3],[663$5],[379$9],[523$7],[350$9],[365$5],[488$6]
[526$1],[629$5],[453$9],[658$1],[62$6],[532$2],[-2$6],[369$3],[338$9],[399$2],[76$6],[202$8],[310$9],[620$7],[405$8],[677$9],[113$7],[554$2],[335$2],[521$5],[261$3],[134$6],[476$9],[7$7],[478$1],[649$1],[606$6],[220$1],[141$8],[558$6],[-1$2],[215$7],TRUE,[282$2],[491$1],[268$2],[166$1],[328$3],[302$2],[523$8],[667$3],[360$2],[272$2],[205$1],[65$1],[662$4],[40$8],[176$9],[255$9],[383$4],[138$6],[589$9],[55$3],[325$7],[668$3],[160$4],[192$2],[390$4],[103$3],[332$1],3,[473$6],[234$7],[513$5],[631$1],[287$2],[551$1],[428$2],[642$3],[100$5],[128$2],[195$1],[336$9],natural,[218$7],[512$2],[219$9],[378$9],[264$9],[494$9],[373$9],F,[557$2],[400$9],[92$1],[550$1],[199$6],34,[212$7],[46$9],[500$9],[164$9],[597$6],[235$3],[258$9],[305$9],[426$7],[36$3],[528$3],[297$2],[68$7],[102$8],[178$8],[625$6],[472$1]
[301$5],[204$5],[576$4],[191$5],[430$8],[83$3],[270$2],[44$5],[88$6],[143$9],[109$3],[647$6],[644$4],[251$6],[66$3],[563$8],[502$6],[546$5],[122$7],[655$6],[86$7],[123$3],[643$7],[11$2],[142$8],[329$2],[670$9],[159$5],[353$6],[170$7],[513$8],[443$7],TRUE,[120$6],[113$5],[421$5],[110$5],[431$6],[482$6],[625$7],[669$9],[471$6],[199$8],[413$4],[328$5],[321$9],[364$3],[496$8],[223$6],[469$5],[495$7],[75$3],[470$9],[604$7],[5$6],[340$5],[392$4],[63$5],[665$4],[637$3],3,[436$4],[409$8],[22$5],[216$9],[-2$6],[590$9],[587$6],[221$5],[169$2],[264$9],[266$6],[231$8],natural,[217$3],[249$9],[262$7],[374$2],[383$7],[30$9],[291$3],F,[455$3],[634$3],[-1$2],[306$3],[571$8],9,[685$7],[161$8],[261$7],[228$3],[186$5],[363$6],[491$5],[277$6],[96$3],[64$4],[501$4],[130$7],[265$6],[593$5],[56$9],[263$6],[632$9]
[571$7],[3$2],[77$4],[52$6],[312$9],[565$9],[210$9],[342$8],[447$8],[103$7],[38$2],[68$9],[674$3],[542$8],[391$7],[295$7],[277$7],[190$6],[400$7],[247$1],[315$9],[525$7],[170$7],[271$2],[456$8],[678$1],[615$1],[129$7],[39$1],[137$7],[305$2],[623$3],TRUE,[637$7],[96$2],[352$8],[417$8],[289$5],[215$8],[558$8],[597$6],[684$7],[343$2],[-2$6],[88$3],[498$5],[480$6],[134$8],[85$3],[124$6],[568$4],[89$8],[255$8],[35$4],[253$2],[220$2],[345$9],[685$9],[141$9],[275$9],1,[445$9],[162$9],[73$2],[367$8],[192$8],[518$8],[-1$2],[553$8],[341$5],[157$8],[490$2],[10$8],natural,[19$8],[90$7],[41$7],[32$7],[602$3],[145$9],[548$2],M,[461$8],[33$2],[373$9],[423$6],[267$3],38,[589$8],[144$2],[465$9],[60$2],[37$8],[635$8],[274$1],[402$2],[683$8],[358$8],[318$8],[425$8],[509$8],[387$8],[554$2],[382$4],[235$8]
[33$1],[36$9],[574$1],[296$9],[228$1],[561$9],[54$9],[171$1],[25$1],[680$9],[75$1],[64$1],[34$1],[105$1],[269$1],[23$1],[125$9],[653$9],[122$9],[476$9],[503$9],[527$9],[11$1],[159$9],[108$1],[441$1],[591$9],[445$9],[91$9],[21$1],[424$1],[299$1],TRUE,[382$9],[239$9],[496$9],[104$1],[199$1],[179$1],[136$9],[256$1],[362$1],[409$9],[320$1],[590$9],[243$9],[182$1],[69$9],[575$9],[683$9],[0$9],[204$9],[665$9],[436$1],[92$1],[408$9],[215$9],[149$1],[213$9],[654$1],5,[464$9],[270$1],[662$1],[504$9],[150$1],[170$1],[573$9],[378$9],[187$1],[-2$6],[282$1],[274$1],natural,[397$1],[359$1],[304$1],[68$9],[103$9],[308$9],[377$9],F,[322$9],[-1$2],[395$9],[306$1],[93$9],19,[247$1],[210$9],[417$9],[94$9],[674$1],[117$9],[42$1],[455$1],[459$9],[148$9],[89$9],[124$9],[672$1],[248$9],[118$1],[174$9],[30$9]
[187$7],[664$7],[171$5],[326$7],[567$7],[494$7],[530$7],[557$7],[511$7],[351$7],[376$7],[627$9],[316$9],[164$7],[348$7],[650$7],[233$9],[492$9],[400$9],[272$9],[578$9],[318$9],[659$9],[257$7],[411$9],[132$9],[506$4],[239$9],[415$3],[202$9],[-1$2],[457$9],TRUE,[514$9],[591$8],[447$9],[286$9],[573$7],[12$9],[493$9],[98$9],[372$6],[-2$6],[229$9],[380$3],[225$2],[303$5],[641$5],[289$7],[124$6],[61$7],[133$6],[140$7],[538$7],[276$9],[480$6],[190$7],[141$7],[444$3],[279$2],2,[128$7],[540$6],[636$7],[310$7],[677$8],[661$7],[196$7],[552$6],[666$6],[23$5],[335$5],[487$5],natural,[3$1],[509$2],[62$4],[158$3],[226$4],[114$5],[305$6],F,[579$9],[681$9],[520$9],[100$9],[585$8],13,[260$7],[201$5],[510$8],[103$8],[531$8],[65$8],[537$9],[397$9],[317$7],[424$7],[577$6],[382$7],[373$7],[638$8],[219$7],[84$8],[483$8]
[6$2],[335$5],[242$8],[64$2],[394$7],[522$5],[13$8],[297$2],[217$2],[598$4],[501$1],[416$9],[499$3],[288$4],[404$4],[374$4],[194$2],[110$8],[400$7],[196$5],[585$9],[588$9],[244$9],[-1$2],[649$5],[277$8],[105$6],[638$7],[567$7],[65$1],[221$4],[610$8],TRUE,[357$2],[505$2],[543$1],[527$8],[607$8],[171$5],[624$7],[4$8],[615$5],[183$8],[199$8],[36$9],[132$1],[265$7],[165$8],[264$7],[298$2],[195$2],[18$8],[473$5],[229$7],[558$9],[98$8],[475$6],[670$9],[603$1],[250$9],2,[-2$6],[16$7],[398$1],[441$7],[333$3],[568$3],[214$2],[11$1],[21$1],[311$1],[62$9],[262$9],natural,[251$1],[212$1],[447$9],[97$3],[173$2],[677$9],[369$3],M,[434$7],[74$1],[80$9],[139$7],[613$1],0,[592$2],[464$9],[48$1],[493$9],[609$9],[116$5],[353$2],[466$2],[252$4],[576$4],[256$6],[276$4],[411$7],[343$2],[372$2],[546$2],[463$7]
[204$9],[353$7],[120$9],[262$3],[265$9],[221$9],[625$9],[593$1],[11$1],[431$9],[216$9],[563$9],[655$9],[266$9],[436$9],[329$1],[277$9],[363$9],[470$9],[469$7],[170$7],[501$3],[669$9],[383$6],[231$9],[217$7],[670$9],[223$1],[634$2],[263$9],[130$4],[430$9],TRUE,[22$1],[546$9],[5$9],[571$9],[340$9],[502$9],[644$9],[328$9],[321$9],[482$9],[491$1],[83$1],[186$9],[392$9],[169$1],[96$1],[-2$6],[122$9],[63$9],[228$1],[513$9],[637$1],[665$9],[364$1],[409$9],[590$9],[88$9],2,[64$9],[306$9],[75$1],[56$9],[123$9],[261$9],[643$9],[142$9],[191$9],[471$9],[455$1],[587$9],natural,[374$1],[199$9],[30$9],[301$9],[86$9],[113$9],[421$9],F,[249$9],[495$9],[685$9],[264$9],[143$9],9,[604$9],[-1$2],[159$9],[632$9],[576$1],[109$1],[443$7],[270$8],[647$9],[66$1],[251$9],[413$3],[161$9],[44$9],[496$7],[110$9],[291$9]
